Bytes Used	Count		Symbol Name
 157.89 MB      27.4%	5586	 	                                    [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
 157.88 MB      27.4%	5581	 	                                     [J]forge.Graphics.draw(Lforge/toolbox/FDisplayObject;)V
 144.23 MB      25.0%	5459	 	                                      [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
 144.23 MB      25.0%	5459	 	                                       [J]forge.Graphics.draw(Lforge/toolbox/FDisplayObject;)V
 144.23 MB      25.0%	5459	 	                                        [J]forge.toolbox.FScrollPane.draw(Lforge/Graphics;)V
 144.23 MB      25.0%	5459	 	                                         [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
 144.23 MB      25.0%	5459	 	                                          [J]forge.Graphics.draw(Lforge/toolbox/FDisplayObject;)V
 144.23 MB      25.0%	5459	 	                                           [J]forge.itemmanager.views.ImageView$Group.draw(Lforge/Graphics;)V
 144.23 MB      25.0%	5459	 	                                            [J]forge.itemmanager.views.ImageView$Pile.draw(Lforge/Graphics;)V
 144.23 MB      25.0%	5459	 	                                             [J]forge.itemmanager.views.ImageView$ItemInfo.draw(Lforge/Graphics;)V
 142.91 MB      24.8%	5392	 	                                              [j]forge.card.CardRenderer.drawCard(Lforge/Graphics;Lforge/item/IPaperCard;FFFFLforge/card/CardRenderer$CardStackPosition;)V[clinit]
 142.91 MB      24.8%	5392	 	                                               [J]forge.card.CardRenderer.drawCard(Lforge/Graphics;Lforge/item/IPaperCard;FFFFLforge/card/CardRenderer$CardStackPosition;)V
 140.95 MB      24.4%	870	 	                                                [J]forge.CachedCardImage.getImage()Lcom/badlogic/gdx/graphics/Texture;
 140.95 MB      24.4%	870	 	                                                 [J]forge.assets.ImageCache.getImage(Ljava/lang/String;Z)Lcom/badlogic/gdx/graphics/Texture;
 140.95 MB      24.4%	870	 	                                                  [J]forge.assets.ImageCache.getImage(Ljava/lang/String;ZZ)Lcom/badlogic/gdx/graphics/Texture;
 140.94 MB      24.4%	782	 	                                                   [J]forge.assets.ImageCache.loadAsset(Ljava/lang/String;Ljava/io/File;Z)Lcom/badlogic/gdx/graphics/Texture;
 140.94 MB      24.4%	782	 	                                                    [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
 140.94 MB      24.4%	782	 	                                                     [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
 140.94 MB      24.4%	782	 	                                                      [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
 140.94 MB      24.4%	782	 	                                                       [J]com.badlogic.gdx.assets.AssetManager.update()Z
 140.94 MB      24.4%	782	 	                                                        [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
 140.94 MB      24.4%	782	 	                                                         [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
 140.94 MB      24.4%	782	 	                                                          [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
 140.94 MB      24.4%	782	 	                                                           [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
 140.94 MB      24.4%	782	 	                                                            [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
 140.94 MB      24.4%	782	 	                                                             [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
 140.94 MB      24.4%	782	 	                                                              [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
 140.94 MB      24.4%	782	 	                                                               [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
 140.82 MB      24.4%	542	 	                                                                [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
 140.82 MB      24.4%	542	 	                                                                 [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
 140.82 MB      24.4%	542	 	                                                                  [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
 140.82 MB      24.4%	542	 	                                                                   [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
 140.82 MB      24.4%	542	 	                                                                    [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
 140.82 MB      24.4%	542	 	                                                                     Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
 140.82 MB      24.4%	542	 	                                                                      Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
 140.82 MB      24.4%	542	 	                                                                       glTexImage2D
 140.82 MB      24.4%	542	 	                                                                        glTexImage2D_Exec
  83.63 MB      14.5%	482	 	                                                                         gldModifyTexSubImage
  83.63 MB      14.5%	482	 	                                                                          GLDTextureRec::load()
  83.63 MB      14.5%	482	 	                                                                           GLDTextureRec::update(unsigned int, unsigned short*)
  83.61 MB      14.5%	362	 	                                                                            GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
  83.61 MB      14.5%	362	 	                                                                             GLDTextureRec::allocMetalTexture()
  83.57 MB      14.5%	242	 	                                                                              -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
  83.45 MB      14.4%	120	 	                                                                               -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
  83.45 MB      14.4%	120	 	                                                                                -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
  83.45 MB      14.4%	120	 	                                                                                 IOGPUResourceCreate
  57.19 MB       9.9%	60	 	                                                                         gfxAllocateTextureLevel
  57.19 MB       9.9%	60	 	                                                                          _malloc_type_malloc_outlined
  13.65 MB       2.3%	122	 	                                      [J]forge.toolbox.FLabel.draw(Lforge/Graphics;)V
  13.65 MB       2.3%	122	 	                                       [J]forge.toolbox.FLabel.drawContent(Lforge/Graphics;FFZ)V
  13.65 MB       2.3%	122	 	                                        [J]forge.toolbox.FLabel.drawContent(Lforge/Graphics;FFFF)V
  13.65 MB       2.3%	122	 	                                         [J]forge.toolbox.FLabel.drawText(Lforge/Graphics;FFFFI)V
  13.65 MB       2.3%	120	 	                                          [j]forge.assets.TextRenderer.drawText(Lforge/Graphics;Ljava/lang/String;Lforge/assets/FSkinFont;Lforge/assets/FSkinColor;FFFFFFZIZ)V[lookup]
  13.65 MB       2.3%	120	 	                                           [J]forge.assets.TextRenderer.drawText(Lforge/Graphics;Ljava/lang/String;Lforge/assets/FSkinFont;Lforge/assets/FSkinColor;FFFFFFZIZ)V
  13.65 MB       2.3%	120	 	                                            [j]forge.assets.TextRenderer.drawText(Lforge/Graphics;Ljava/lang/String;Lforge/assets/FSkinFont;Lcom/badlogic/gdx/graphics/Color;FFFFFFZIZ)V[lookup]
  13.65 MB       2.3%	120	 	                                             [J]forge.assets.TextRenderer.drawText(Lforge/Graphics;Ljava/lang/String;Lforge/assets/FSkinFont;Lcom/badlogic/gdx/graphics/Color;FFFFFFZIZ)V
  13.65 MB       2.3%	120	 	                                              [J]forge.assets.TextRenderer.setProps(Ljava/lang/String;Lforge/assets/FSkinFont;FFZ)V
  13.65 MB       2.3%	120	 	                                               [J]forge.assets.TextRenderer.updatePieces(Lforge/assets/FSkinFont;)V
  10.92 MB       1.8%	96	 	                                                [J]forge.assets.TextRenderer.updatePieces(Lforge/assets/FSkinFont;)V
   8.19 MB       1.4%	72	 	                                                 [J]forge.assets.TextRenderer.updatePieces(Lforge/assets/FSkinFont;)V
  19.78 MB       3.4%	8541	 	                                 [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
  18.56 MB       3.2%	130	 	                                  [J]forge.screens.SplashScreen.drawBackground(Lforge/Graphics;)V
  18.56 MB       3.2%	130	 	                                   [J]forge.screens.SplashScreen$BGAnimation.drawBackground(Lforge/Graphics;)V
  13.52 MB       2.3%	48	 	                                    [J]forge.screens.SplashScreen.showSelector(Lforge/Graphics;F)V
  10.79 MB       1.8%	24	 	                                     [j]forge.assets.FSkinFont.get(I)Lforge/assets/FSkinFont;[clinit]
  10.79 MB       1.8%	24	 	                                      [J]forge.assets.FSkinFont.get(I)Lforge/assets/FSkinFont;
  10.79 MB       1.8%	24	 	                                       [J]forge.assets.FSkinFont._get(I)Lforge/assets/FSkinFont;
  10.79 MB       1.8%	24	 	                                        [J]forge.assets.FSkinFont.<init>(I)V
  10.79 MB       1.8%	24	 	                                         [J]forge.assets.FSkinFont.updateFont()V
  10.79 MB       1.8%	24	 	                                          [J]forge.assets.FSkinFont.generateFont(Lcom/badlogic/gdx/files/FileHandle;Ljava/lang/String;I)V
  10.79 MB       1.8%	24	 	                                           [j]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V[clinit]
  10.79 MB       1.8%	24	 	                                            [J]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V
  10.79 MB       1.8%	24	 	                                             [J]forge.GuiMobile.invokeInEdtNow(Ljava/lang/Runnable;)V
  10.79 MB       1.8%	24	 	                                              [J]forge.assets.FSkinFont$1.run()V
  53.08 MB       9.2%	10316	 	                   BSServiceMainRunLoopSourceHandler
  53.08 MB       9.2%	10315	 	                    __BSSERVICEMAINRUNLOOPQUEUE_IS_CALLING_OUT_TO_A_BLOCK__
  53.08 MB       9.2%	10315	 	                     _dispatch_block_invoke_direct
  53.08 MB       9.2%	10315	 	                      _dispatch_client_callout
  52.96 MB       9.1%	9745	 	                       -[FBSWorkspace _calloutQueue_executeCalloutFromSource:withBlock:]
  52.94 MB       9.1%	9521	 	                        __92-[FBSWorkspaceScenesClient createSceneWithIdentity:parameters:transitionContext:completion:]_block_invoke_2
  52.94 MB       9.1%	9521	 	                         -[FBSWorkspaceScenesClient _callOutQueue_sendDidCreateForScene:transitionContext:completion:]
  52.94 MB       9.1%	9500	 	                          -[FBSWorkspace _calloutQueue_executeCalloutFromSource:withBlock:]
  52.94 MB       9.1%	9499	 	                           __93-[FBSWorkspaceScenesClient _callOutQueue_sendDidCreateForScene:transitionContext:completion:]_block_invoke.349
  52.94 MB       9.1%	9499	 	                            -[FBSScene _callOutQueue_didCreateWithTransitionContext:alternativeCreationCallout:completion:]
  52.94 MB       9.1%	9498	 	                             -[FBSScene _callOutQueue_maybeCoalesceClientSettingsUpdates:]
  52.94 MB       9.1%	9497	 	                              __95-[FBSScene _callOutQueue_didCreateWithTransitionContext:alternativeCreationCallout:completion:]_block_invoke
  52.93 MB       9.1%	9308	 	                               -[UIApplicationSceneClientAgent scene:didInitializeWithEvent:completion:]
  52.93 MB       9.1%	9308	 	                                -[UIApplication workspace:didCreateScene:withTransitionContext:completion:]
  52.88 MB       9.1%	8618	 	                                 -[UIScene scene:didUpdateWithDiff:transitionContext:completion:]
  52.88 MB       9.1%	8614	 	                                  -[UIScene _emitSceneSettingsUpdateResponseForCompletion:afterSceneUpdateWork:]
  52.88 MB       9.1%	8591	 	                                   __64-[UIScene scene:didUpdateWithDiff:transitionContext:completion:]_block_invoke.218
  52.87 MB       9.1%	8395	 	                                    -[_UIWindowSceneFBSSceneTransitionContextDrivenLifecycleSettingsDiffAction _performActionsForUIScene:withUpdatedFBSScene:settingsDiff:fromSettings:transitionContext:lifecycleActionType:]
  52.87 MB       9.1%	8376	 	                                     _UISceneSettingsDiffActionPerformChangesWithTransitionContextAndCompletion
  52.87 MB       9.1%	8372	 	                                      +[BSAnimationSettings(UIKit) tryAnimatingWithSettings:fromCurrentState:actions:completion:]
  52.87 MB       9.1%	8372	 	                                       __186-[_UIWindowSceneFBSSceneTransitionContextDrivenLifecycleSettingsDiffAction _performActionsForUIScene:withUpdatedFBSScene:settingsDiff:fromSettings:transitionContext:lifecycleActionType:]_block_invoke
  52.86 MB       9.1%	8333	 	                                        -[_UISceneLifecycleMultiplexer uiScene:transitionedFromState:withTransitionContext:]
  52.86 MB       9.1%	8328	 	                                         -[_UISceneLifecycleMultiplexer _evalTransitionToSettings:fromSettings:forceExit:withTransitionStore:]
  52.86 MB       9.1%	8328	 	                                          -[_UISceneLifecycleMultiplexer _performBlock:withApplicationOfDeactivationReasons:fromReasons:]
  52.86 MB       9.1%	8327	 	                                           __101-[_UISceneLifecycleMultiplexer _evalTransitionToSettings:fromSettings:forceExit:withTransitionStore:]_block_invoke
  52.85 MB       9.1%	8270	 	                                            _UIScenePerformActionsWithLifecycleActionMask
  52.85 MB       9.1%	8261	 	                                             -[_UISceneLifecycleMultiplexer completeApplicationLaunchWithFBSScene:transitionContext:]
  52.85 MB       9.1%	8252	 	                                              -[UIApplication _runWithMainScene:transitionContext:completion:]
  52.84 MB       9.1%	8025	 	                                               -[UIApplication _callInitializationDelegatesWithActions:forScene:payload:fromOriginatingProcess:]
  52.84 MB       9.1%	8022	 	                                                -[UIApplication _handleDelegateCallbacksWithOptions:isSuspended:restoreState:]
  52.83 MB       9.1%	8008	 	                                                 [j]com.badlogic.gdx.backends.iosrobovm.IOSApplication$Delegate.$cb$application$didFinishLaunchingWithOptions$(Lcom/badlogic/gdx/backends/iosrobovm/IOSApplication$Delegate;Lorg/robovm/objc/Selector;Lorg/robovm/apple/uikit/UIApplication;Lorg/robovm/apple/uikit/UIApplicationLaunchOptions;)Z[callback]
  52.83 MB       9.1%	8008	 	                                                  [J]com.badlogic.gdx.backends.iosrobovm.IOSApplication$Delegate.$cb$application$didFinishLaunchingWithOptions$(Lcom/badlogic/gdx/backends/iosrobovm/IOSApplication$Delegate;Lorg/robovm/objc/Selector;Lorg/robovm/apple/uikit/UIApplication;Lorg/robovm/apple/uikit/UIApplicationLaunchOptions;)Z
  52.83 MB       9.1%	8008	 	                                                   [J]forge.ios.Main.didFinishLaunching(Lorg/robovm/apple/uikit/UIApplication;Lorg/robovm/apple/uikit/UIApplicationLaunchOptions;)Z
  52.83 MB       9.1%	8008	 	                                                    [J]com.badlogic.gdx.backends.iosrobovm.IOSApplication$Delegate.didFinishLaunching(Lorg/robovm/apple/uikit/UIApplication;Lorg/robovm/apple/uikit/UIApplicationLaunchOptions;)Z
  52.64 MB       9.1%	6340	 	                                                     [J]com.badlogic.gdx.backends.iosrobovm.IOSApplication.didFinishLaunching(Lorg/robovm/apple/uikit/UIApplication;Lorg/robovm/apple/uikit/UIApplicationLaunchOptions;)Z
  27.28 MB       4.7%	895	 	                                                      [J]org.robovm.apple.glkit.GLKView.display()V
  27.28 MB       4.7%	895	 	                                                       [j]org.robovm.objc.$M.void_objc_msgSend_instance(Lorg/robovm/apple/foundation/NSObject;Lorg/robovm/objc/Selector;)V[clinit]
  27.28 MB       4.7%	895	 	                                                        [J]org.robovm.objc.$M.void_objc_msgSend_instance(Lorg/robovm/apple/foundation/NSObject;Lorg/robovm/objc/Selector;)V
  27.28 MB       4.7%	895	 	                                                         [J]org.robovm.objc.$M.void_objc_msgSendSuper(Lorg/robovm/objc/ObjCSuper;Lorg/robovm/objc/Selector;)V
  27.28 MB       4.7%	894	 	                                                          -[GLKView _display:]
  27.25 MB       4.7%	839	 	                                                           0x10354a330
  27.25 MB       4.7%	839	 	                                                            0x10354a1f4
  27.25 MB       4.7%	839	 	                                                             [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$1.$cb$drawRect$(Lcom/badlogic/gdx/backends/iosrobovm/IOSGraphics$1;Lorg/robovm/objc/Selector;Lorg/robovm/apple/coregraphics/CGRect;)V
  27.25 MB       4.7%	839	 	                                                              [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics$1.draw(Lorg/robovm/apple/coregraphics/CGRect;)V
  27.25 MB       4.7%	839	 	                                                               [J]com.badlogic.gdx.backends.iosrobovm.IOSGraphics.draw(Lorg/robovm/apple/glkit/GLKView;Lorg/robovm/apple/coregraphics/CGRect;)V
  27.25 MB       4.7%	839	 	                                                                [J]forge.Forge.render()V
  22.95 MB       3.9%	786	 	                                                                 [J]forge.toolbox.FContainer.draw(Lforge/Graphics;)V
  22.95 MB       3.9%	786	 	                                                                  [J]forge.screens.SplashScreen.drawBackground(Lforge/Graphics;)V
  22.95 MB       3.9%	786	 	                                                                   [J]forge.screens.SplashScreen$BGAnimation.drawBackground(Lforge/Graphics;)V
  22.95 MB       3.9%	786	 	                                                                    [J]forge.screens.SplashScreen.showSplash(Lforge/Graphics;F)V
  22.95 MB       3.9%	786	 	                                                                     [J]forge.screens.SplashScreen.drawDisclaimer(Lforge/Graphics;)V
  15.04 MB       2.6%	171	 	                                                                      [J]forge.Graphics.drawText(Ljava/lang/String;Lforge/assets/FSkinFont;Lcom/badlogic/gdx/graphics/Color;FFFFZIZ)V
  15.04 MB       2.6%	168	 	                                                                       [J]forge.assets.FSkinFont.shrink()Lforge/assets/FSkinFont;
  15.04 MB       2.6%	168	 	                                                                        [J]forge.assets.FSkinFont._get(I)Lforge/assets/FSkinFont;
  15.04 MB       2.6%	168	 	                                                                         [J]forge.assets.FSkinFont.<init>(I)V
  15.04 MB       2.6%	168	 	                                                                          [J]forge.assets.FSkinFont.updateFont()V
  15.04 MB       2.6%	168	 	                                                                           [J]forge.assets.FSkinFont.generateFont(Lcom/badlogic/gdx/files/FileHandle;Ljava/lang/String;I)V
  15.04 MB       2.6%	168	 	                                                                            [j]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V[clinit]
  15.04 MB       2.6%	168	 	                                                                             [J]forge.gui.FThreads.invokeInEdtNowOrLater(Ljava/lang/Runnable;)V
  15.04 MB       2.6%	168	 	                                                                              [J]forge.GuiMobile.invokeInEdtNow(Ljava/lang/Runnable;)V
  15.04 MB       2.6%	168	 	                                                                               [J]forge.assets.FSkinFont$1.run()V
   7.52 MB       1.3%	84	 	                                                                                [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
   7.52 MB       1.3%	84	 	                                                                                 [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
   7.52 MB       1.3%	84	 	                                                                                  [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
   7.52 MB       1.3%	84	 	                                                                                   [J]com.badlogic.gdx.assets.AssetManager.update()Z
   7.52 MB       1.3%	84	 	                                                                                    [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
   7.52 MB       1.3%	84	 	                                                                                     [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
   7.52 MB       1.3%	84	 	                                                                                      [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
   7.52 MB       1.3%	84	 	                                                                                       [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
   7.52 MB       1.3%	84	 	                                                                                        [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
   7.52 MB       1.3%	84	 	                                                                                         [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.3%	84	 	                                                                                          [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.3%	84	 	                                                                                           [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.3%	56	 	                                                                                            [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
   7.51 MB       1.3%	56	 	                                                                                             [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.3%	56	 	                                                                                              [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
   7.51 MB       1.3%	56	 	                                                                                               [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.3%	56	 	                                                                                                [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.3%	56	 	                                                                                                 Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
   7.51 MB       1.3%	56	 	                                                                                                  Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
   7.51 MB       1.3%	56	 	                                                                                                   glTexImage2D
   7.51 MB       1.3%	56	 	                                                                                                    glTexImage2D_Exec
   7.51 MB       1.3%	56	 	                                                                                                     gldModifyTexSubImage
   7.51 MB       1.3%	56	 	                                                                                                      GLDTextureRec::load()
   7.51 MB       1.3%	56	 	                                                                                                       GLDTextureRec::update(unsigned int, unsigned short*)
   7.50 MB       1.3%	42	 	                                                                                                        GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
   7.50 MB       1.3%	42	 	                                                                                                         GLDTextureRec::allocMetalTexture()
   7.50 MB       1.3%	28	 	                                                                                                          -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
   7.49 MB       1.2%	14	 	                                                                                                           -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                            -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                             IOGPUResourceCreate
   7.52 MB       1.3%	84	 	                                                                                [J]forge.assets.FSkinFont$1$1.<init>(Lforge/assets/FSkinFont$1;Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.3%	84	 	                                                                                 [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.3%	84	 	                                                                                  [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
   7.52 MB       1.3%	84	 	                                                                                   [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.3%	56	 	                                                                                    [j]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V[clinit]
   7.51 MB       1.3%	56	 	                                                                                     [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;)V
   7.51 MB       1.3%	56	 	                                                                                      [J]com.badlogic.gdx.graphics.GLTexture.uploadImageData(ILcom/badlogic/gdx/graphics/TextureData;I)V
   7.51 MB       1.3%	56	 	                                                                                       [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2D(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.3%	56	 	                                                                                        [J]com.badlogic.gdx.backends.iosrobovm.IOSGLES20.glTexImage2DJNI(IIIIIIIILjava/nio/Buffer;)V
   7.51 MB       1.3%	56	 	                                                                                         Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI
   7.51 MB       1.3%	56	 	                                                                                          Java_com_badlogic_gdx_backends_iosrobovm_IOSGLES20_glTexImage2DJNI__IIIIIIIILjava_nio_Buffer_2
   7.51 MB       1.3%	56	 	                                                                                           glTexImage2D
   7.51 MB       1.3%	56	 	                                                                                            glTexImage2D_Exec
   7.51 MB       1.3%	56	 	                                                                                             gldModifyTexSubImage
   7.51 MB       1.3%	56	 	                                                                                              GLDTextureRec::load()
   7.51 MB       1.3%	56	 	                                                                                               GLDTextureRec::update(unsigned int, unsigned short*)
   7.50 MB       1.3%	42	 	                                                                                                GLDTextureRec::loadPrivateTexture(unsigned int, unsigned short*)
   7.50 MB       1.3%	42	 	                                                                                                 GLDTextureRec::allocMetalTexture()
   7.50 MB       1.3%	28	 	                                                                                                  -[AGXTexture initWithDevice:desc:isSuballocDisabled:]
   7.49 MB       1.2%	14	 	                                                                                                   -[IOGPUMetalTexture initWithDevice:descriptor:sysMemSize:sysMemRowBytes:vidMemSize:vidMemRowBytes:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                    -[IOGPUMetalResource initWithDevice:options:args:argsSize:]
   7.49 MB       1.2%	14	 	                                                                                                     IOGPUResourceCreate
  24.34 MB       4.2%	2374	 	                                                      [J]forge.Forge.create()V
  20.17 MB       3.5%	136	 	                                                       [j]forge.assets.FSkin.loadLight(Ljava/lang/String;Lforge/screens/SplashScreen;)V[clinit]
  20.17 MB       3.5%	136	 	                                                        [J]forge.assets.FSkin.loadLight(Ljava/lang/String;Lforge/screens/SplashScreen;)V
  16.14 MB       2.8%	108	 	                                                         [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;)V
  16.14 MB       2.8%	108	 	                                                          [J]forge.assets.Assets.loadTexture(Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)V
  16.14 MB       2.8%	108	 	                                                           [J]forge.assets.Assets$MemoryTrackingAssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  16.14 MB       2.8%	108	 	                                                            [J]com.badlogic.gdx.assets.AssetManager.finishLoadingAsset(Ljava/lang/String;)Ljava/lang/Object;
  16.14 MB       2.8%	108	 	                                                             [j]com.badlogic.gdx.assets.AssetManager.update()Z[synchronized]
  16.14 MB       2.8%	108	 	                                                              [J]com.badlogic.gdx.assets.AssetManager.update()Z
  16.14 MB       2.8%	108	 	                                                               [J]com.badlogic.gdx.assets.AssetManager.updateTask()Z
  16.14 MB       2.8%	108	 	                                                                [J]com.badlogic.gdx.assets.AssetLoadingTask.update()Z
  16.14 MB       2.8%	108	 	                                                                 [J]com.badlogic.gdx.assets.AssetLoadingTask.handleAsyncLoader()V
  16.14 MB       2.8%	108	 	                                                                  [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/AssetLoaderParameters;)Ljava/lang/Object;
  16.14 MB       2.8%	108	 	                                                                   [J]com.badlogic.gdx.assets.loaders.TextureLoader.loadSync(Lcom/badlogic/gdx/assets/AssetManager;Ljava/lang/String;Lcom/badlogic/gdx/files/FileHandle;Lcom/badlogic/gdx/assets/loaders/TextureLoader$TextureParameter;)Lcom/badlogic/gdx/graphics/Texture;
  16.14 MB       2.8%	108	 	                                                                    [J]com.badlogic.gdx.graphics.Texture.<init>(Lcom/badlogic/gdx/graphics/TextureData;)V
  16.14 MB       2.8%	108	 	                                                                     [J]com.badlogic.gdx.graphics.Texture.<init>(IILcom/badlogic/gdx/graphics/TextureData;)V
  16.14 MB       2.8%	108	 	                                                                      [J]com.badlogic.gdx.graphics.Texture.load(Lcom/badlogic/gdx/graphics/TextureData;)V
